1945,169  11th street,"",San Francisco,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=SCULPTEO%20INC&storeId=11154&catalogId=71154&productId=0&address=169%2011TH%20ST&city=SAN%20FRANCISCO&state=CA&zip=941032533&country=US,"Sculpteo offers a full online 3D printing service – from the upload of your 3D model to the final object - designed to make this new technology easy and accessible to all. In addition to affiliates, Sculpteo, has its own 3D printing facilities in France for R&D purpose.","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.Sculpteo_Inc.4d1ad5f368cb2c0c.html,https://www.linkedin.com/company/sculpteo,Unknown,"",Sculpteo,https://d3uimxdj41cg3o.cloudfront.net/companies/2d00f43f07911355d4151f13925ff292-9aad5643578033b57813556ad708d50d/resources/logo_normal.png?1438767058,"","",Privately Owned,1-800-814-1270 (US toll free),,0,,sculpteo,CA,,Full tax,https://twitter.com/sculpteo,Unknown,http://www.sculpteo.com,http://en.wikipedia.org/wiki/Sculpteo,No,,,94800
1946,2 Woodlands Sector 1,"#05-22, Woodlans Spectrum 1",Singapore,Singapore,"","i.materialise believes that people have an inherent need to express themselves, more than ever before, in this world where standardization has become the rule.

Therefore i.materialise offers all people with an eye for design and a head full of ideas the possibility to turn these ideas into 3D reality.

We empower them to create designs that enrich their life and to share their sense of beauty with the people around them, by adding unique touches to their environment, by creating a truly personal gift for the ones they love, by taking the opportunity to crystallize ideas they can truly be proud of.

With twenty years of experience, we bring high-quality 3D printing within everybody’s reach. ","","",,true,"","","","",Unknown,"",iMaterialise,https://d3uimxdj41cg3o.cloudfront.net/companies/1f71e393b3809197ed66df836fe833e5-7c1bfffbed514fe9ea1d438ec2341923/resources/logo_normal.png?1438767058,"","",Privately Owned,"",,0,,imaterialise,"",,Full tax,https://twitter.com/imaterialisesea,Unknown,"","",No,,,""
1947,7 World Trade Center,"",New York,United States,"","Fast Company is the world's leading progressive business media brand, with a unique editorial focus on innovation in technology, ethonomics (ethical economics), leadership, and design. Written for, by, and about the most progressive business leaders, Fast Company and FastCompany.com inspire readers and users to think beyond traditional boundaries, lead conversations and create the future of business.","","",,true,"","","",https://www.linkedin.com/company/fast-company,Unknown,"",Fast Company,https://d3uimxdj41cg3o.cloudfront.net/companies/de03beffeed9da5f3639a621bcab5dd4-ffa335d30d78b88f5445243f772dd46f/resources/logo_normal.png?1438767059,"","",Privately Owned,212 389-5300,,0,,fast-company,NY,,Full tax,https://twitter.com/FastCompany,Unknown,http://www.fastcompany.com,http://en.wikipedia.org/wiki/Fast_Company_%28magazine%29,No,,,10007-2195
1948,500 Staples Drive ,"",Framingham,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=STAPLES%2C%20INC.&storeId=11154&catalogId=71154&productId=0&address=500%20STAPLES%20DR&city=FRAMINGHAM&state=MA&zip=017024478&country=US,"Staples makes it easy to make more happen with more products and more ways to shop. Through its world-class retail, online and delivery capabilities, Staples lets customers shop however and whenever they want, whether it’s in store, online or on mobile devices. Staples offers more products than ever, in categories such as technology, facilities and breakroom, furniture, safety and medical, as well as Copy & Print and Staples® EasyTech services. Staples has been making it easy for businesses for 27 years with thousands of associates worldwide. Headquartered outside of Boston, Staples operates throughout North and South America, Europe, Asia, Australia and New Zealand. ","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.STAPLES_INC.ea9f8fd1ad9009ac.html,https://www.linkedin.com/company/staples,Unknown,"",Staples,https://d3uimxdj41cg3o.cloudfront.net/companies/7ca57a9f85a19a6e4b9a248c1daca185-79e925a4f4a7d4c9297d63c23dfd1381/resources/logo_normal.png?1438767059,"","",Privately Owned, 1-877-826-7755,,0,,staples,MA,,Full tax,https://twitter.com/Staples,Unknown,www.staples.com,http://en.wikipedia.org/wiki/Staples_Inc.,No,,,01702 
1949,"","","",Netherlands,"","123D BV is een spin-off van Staples Printing Systems Division, now an independent legal entity totally focused on 3D hardware and software solutions with its brandname Myeasy3D and associated product range

The Myeasy3D portfolio consists of a complete 3D infrastructure for 3D printing services including a wide choice of 3D print materials.

Initially started offering 3D print services via Staples with solely paper substrates, it now offers more than 15 different 3D print materials

Through its own print service Myeasy3D is currently the only one who offers a worldwide print service for paper products too

123D BV is located in Amsterdam, The Netherlands","","",,true,"","","","",Unknown,"",Myeasy3D,https://d3uimxdj41cg3o.cloudfront.net/companies/36ac8e558ac7690b6f44e2cb5ef93322-b4a853baa8b6b92faadbc6397b693ecd/resources/logo_normal.png?1438767060,"","",Privately Owned,"",,0,,myeasy3d,"",,Full tax,https://twitter.com/myeasy3d,Unknown,"","",No,,,""
1950,Unit 27 The Sutherland Institute,Lightwood Road,"Longton, Stoke on Trent ",United Kingdom,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=3D%20Creation%20Lab&storeId=11154&catalogId=71154&productId=0&address=Sutherland%20Institute&city=STOKE-ON-TRENT&state=&zip=ST3%204HY&country=GB,"Using a technology called 3D printing, 3D Creation Lab can turn your designs into reality. Just send us your design data for a quotation and when you are ready to order we will 3D print it and ship it to you – it is as simple as that.

This service is available to anybody, we supply to businesses we also supply individuals who can benefit from the 3D printing process.

If you are new to the process of 3D printing have a look at our 3D Knowledge Bank and Gallery sections, where you will find tutorials and examples of what can be achieved with the 3D printing process. You will also be able to find up to date news on 3D Creation Lab on our news section.","","",,false,"","",http://www.hoovers.com/company-information/company-search.html?term=3D+Creation+Lab&maxitems=25&sortDir=Ascending&sort=CompanyName,"",Unknown,"",3D Creation Lab,https://d3uimxdj41cg3o.cloudfront.net/companies/03e7d2ebec1e820ac34d054df7e68f48-e8a9d5d3e80a231ee05f70b4fa87c95c/resources/logo_normal.png?1438767060,"","",Privately Owned,01905 621 535,,0,,3d-creation-lab,Staffordshire,,Full tax,https://twitter.com/3DCreationLab,Unknown,http://www.3dcreationlab.co.uk/,"",No,,,ST3 4HY
1951,3431 Louise Street,"", Emeryville,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=3D%20Creation%20Lab&storeId=11154&catalogId=71154&productId=0&address=Sutherland%20Institute&city=STOKE-ON-TRENT&state=&zip=ST3%204HY&country=GB,"World’s first website to sell & make downloadable products. 

We believe in distributed digital mass production ... Consumers downloading and making products locally, like a ‘digital Ikea’, followed by a ‘Star Trek Replicator’. 

For makers, designers, ETSY sellers, Kickstarter entrepreneurs, creative agencies plus brands & businesses, we make it fast for you to make and sell your products online, with our online laser cutting and 3D printing service. 

For brands and businesses we make it easy for you to profit from mass consumer 3D printing. Please feel free to contact us to learn more about our new stealth project.","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.Ponoko_Inc.5ed62f5c62f9d5bc.html,https://www.linkedin.com/company/ponoko,Unknown,"",Ponoko,https://d3uimxdj41cg3o.cloudfront.net/companies/6a508a60aa3bf9510ea6acb021c94b48-5257c2b72f4db7b26cf6674eb32baea9/resources/logo_normal.png?1438767061,"","",Privately Owned,"",,0,,ponoko,CA,,Full tax,https://twitter.com/Ponoko,Unknown,https://www.ponoko.com,"",No,,,94608 
1952,QuickForge - The Home of Rapid Prototyping and 3D Printing,Innovation House 75 Swingbridge Road,Loughborough,United Kingdom,"","We use the HP Designjet 3D Color printer system, which has a maximum build area of 200x200x150mm.
The Designjet 3D printer produces detailed, structural parts from a strong ABS plastic, suitable for real-world functional testing of prototypes, and as models for purely illustrative purposes across the boardroom table.

Our models are also suitable for small runs of specialised or customised parts in actual products; either in new products or as repairs to existing items.

The Designjet 3D Color can print single-colour models in the following colours: Ivory, Grey, Blue, Olive Green, Yellow, Orange, Red and Black

We ourselves have found quite a number of applications around the office and even in our homes where our 3D printed parts have breathed new life into previously broken items. Some examples so far have included: water heater knobs, replacement clips and brackets for flat-pack furniture, retaining clips for a car bumper and parts for a (2D) printer!

QuickForge is not just about 3D printing; Our parent company also provides CAD design services as well as CAM and CNC machining facilities for the production of parts in a wide range of materials. Please enquire for more information: info@quickforge.co.uk.

QuickForge is a trading name of EPS UK.","","",,true,+44 150 9278607,"","","",Unknown,"",Quick Forge,https://d3uimxdj41cg3o.cloudfront.net/companies/1113d7a76ffceca1bb350bfe145467c6-28e62ab427fbd6706df687740819d3e9/resources/logo_normal.png?1438767061,"","",Privately Owned,+44 150 9278607,,0,,quick-forge,Leicestershire,,Full tax,https://twitter.com/QuickForge,Unknown,http://www.quickforge.co.uk/,"",No,,,LE11 5JB
1953,6060 Cornerstone Court West,"",San Diego,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=UPS%20STORE%2C%20INC.%2C%20THE&storeId=11154&catalogId=71154&productId=0&address=6060%20CORNERSTONE%20CT%20W&city=SAN%20DIEGO&state=CA&zip=921213712&country=US,"The UPS Store, Inc., a wholly owned subsidiary of United Parcel Service (“UPS”) of America, Inc., is the world’s largest franchisor of retail shipping, postal, printing and business service centers. The UPS Store® and Mail Boxes Etc.® together comprise nearly 4,700 independently owned locations in the U.S., Puerto Rico and Canada, providing convenient and value-added business services to the small-office/home-office (SOHO) market, corporate ""road warriors,"" and consumers.","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.THE_UPS_STORE_INC.b8304fdc900c15af.html,https://www.linkedin.com/company/201257,Unknown,"",The UPS store,https://d3uimxdj41cg3o.cloudfront.net/companies/a38b16173474ba8b1a95bcbc30d3b8a5-1043391fbb88237d17153923342f69e1/resources/logo_normal.png?1438767061,"","",Privately Owned,"",,0,,the-ups-store,CA,,Full tax,https://twitter.com/theupsstore,Unknown,http://www.theupsstore.com/,http://en.wikipedia.org/wiki/The_UPS_Store,No,,,92121
1955,"","","","",https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=STEPHANIE%20WOOD%20DESIGN%20LTD&storeId=11154&catalogId=71154&productId=0&address=Victoria%20House%2C%2044-45%20Queens%20Road%2C%20Coventry&city=COVENTRY&state=&zip=CV1%203EH&country=GB,"Stephanie Wood Design is a 3D Printing bureau specialising in 3D Printing & Rapid Prototyping services. We have a great track record of producing quality 3D models. Our array of state-of-the-art 3D printing machines mean we can fulfil any 3D printing requirement.

We supply, service and operate Z Corporation 3D printers. We also operate as a service bureau with 3 manufacturers of 3D printing machines each with it's own type of material, the colour printing Z Corp plastic infiltrated plaster (100 micron layers), ABS on the FDM Dimension 1200SST (250 micron layers), and rigid or flexible plastic on the Objet Eden 330 (16 microns), we have a 730 x 420 laser cutter (12mm Perspex)and marker for 2D requirements. We also have scanning and reverse engineering experience.","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.STEPHANIE_WOOD_DESIGN_LTD.192ef3c8840f6865.html,"",Unknown,"",Stephanie Wood Design,https://d3uimxdj41cg3o.cloudfront.net/companies/378a063b8fdb1db941e34f4bde584c7d-fca46f5f9bdc866f39bf0c1b2f7b0743/resources/logo_normal.png?1438767062,"","",Privately Owned,01905 621 535,,0,,stephanie-wood-design,"",,Full tax,"",Unknown,http://stephaniewooddesign.co.uk/,"",No,,,""
1956,127 Industry Blvd,"",Irwin,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=EXONE%20COMPANY%2C%20THE&storeId=11154&catalogId=71154&productId=0&address=127%20INDUSTRY%20BLVD&city=IRWIN&state=PA&zip=156423461&country=US,"""Technology leader for industrial grade additive manufacturing.

ExOne, a publicly traded manufacturing technology company, provides 3D printing machines, 3D printed products and related services to industrial customers in multiple segments, including pumps, automotive, aerospace, heavy equipment and energy.

The ExOne® process, which utilizes binder jetting technology with industrial materials, gives traditional manufacturers an opportunity to reduce costs, lower the risk of trial and error and create opportunities for design innovation.""","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.THE_EXONE_COMPANY.b32f65c290fc6165.html,"",Unknown,"",ExOne,https://d3uimxdj41cg3o.cloudfront.net/companies/e3408432c1a48a52fb6c74d926b38886-49980c70eb3ed3a08f72abc825d6b70b/resources/logo_normal.png?1438767063,"","",Privately Owned,(724) 863-9663,,0,,exone,PA,,Full tax,https://twitter.com/ExOneCo,Unknown,http://www.exone.com/,"",No,,,15642
1957,iMakr Store,79 Clerkenwell Road,London,United Kingdom ,"","iMakr is the all encompassing 3D printing company. Specialising in the retail of best in class 3D printers and materials, extensive pre and post-sale training and support, as well as 3D printed objects and educational material. iMakr strives to make the world of 3D printing as accessible as possible, embracing the philosophy that everyone should have the opportunity to experience this incredible technology. 

iMakr operates two brick and mortar 3D printing stores, one in London and one in Manhattan, as well as an online store - iMakr.com. These stores are the largest independent 3D printing stores in the world, and serve to demystify 3D printing technology. iMakr runs regular free workshops and training sessions at these locations in order to both facilitate the growth of of this technology and educate the public about its possibilities. 

iMakr operates MyMiniFactory, one of the worlds largest platforms for 3D printable files. MyMiniFactory is fully created and prides itself on providing consistent, high quality content from world class contributors from across the globe. ","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.Imakr_Store.95df3ebcd993d6ef.html,"",Unknown,"",iMakr.com,https://d3uimxdj41cg3o.cloudfront.net/companies/277a78fc05c8864a170e9a56ceeabc4c-b502bb579ccd34feee17878aebb09a51/resources/logo_normal.png?1438767063,"","",Privately Owned,"",,0,,imakr-com,"",,Full tax,https://twitter.com/imakrstore,Unknown,http://www.imakr.com/,http://en.wikipedia.org/wiki/Imakr,No,,,EC1R 5AR
1959,One Lagoon Drive ,"","Redwood City,",United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=EQUINIX%2C%20INC.&storeId=11154&catalogId=71154&productId=0&address=1%20LAGOON%20DR%20FL%204&city=REDWOOD%20CITY&state=CA&zip=940651562&country=US,"Equinix, Inc. (Nasdaq: EQIX) connects the world's leading businesses to their customers, employees and partners inside the most interconnected data centers. In 33 markets across five continents, Equinix is where companies come together to realize new opportunities and accelerate their business, IT and cloud strategies.","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.EQUINIX_INC.c52c80985f485145.html,https://www.linkedin.com/company/equinix,Unknown,"","Equinix, Inc.",https://d3uimxdj41cg3o.cloudfront.net/companies/e4dd5528f7596dcdf871aa55cfccc53c-572fa50584fff06233c7c2ce08453abf/resources/logo_normal.png?1438767064,"","",Privately Owned,"",,0,,equinix-inc,California ,,Full tax,https://twitter.com/Equinix,Unknown,http://www.equinix.com/,http://en.wikipedia.org/wiki/Equinix,No,,,94065 
1960,"","","","","","Since our launch in 1999, PEER 1 Hosting has grown into one of the world's leading hosting providers. We got here by delivering the kind of exceptional service that gets noticed and by building an infrastructure that always delivers on our uptime promise.
For over a decade we've been cutting through the frustration of underperforming technology and poor service, delivering the power of the Internet to any organization that needs it. We do this by providing award-winning Managed Hosting, Dedicated Hosting, Colocation, Cloud Hosting and Network Services.","","",,false,"","","","",Unknown,"",PEER 1 Hosting,https://d3uimxdj41cg3o.cloudfront.net/companies/7f16109f1619fd7a733daf5a84c708c1-cc8e7b586d7721be53c798b93cba6dd8/resources/logo_normal.png?1438767064,"","",Privately Owned,"",,0,,peer-1-hosting--2,"",,Full tax,"",Unknown,http://www.peer1.com/,"",No,,,""
1961,1649 W. Frankford Rd,"",Carrollton,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=CYRUSONE%20INC.&storeId=11154&catalogId=71154&productId=0&address=1649%20W%20FRANKFORD%20RD&city=CARROLLTON&state=TX&zip=750074605&country=US,"CyrusOne (NASDAQ: CONE) specializes in highly reliable enterprise-class, carrier-neutral data center properties. The company provides mission-critical data center facilities that protect and ensure the continued operation of IT infrastructure for more than 645 customers, including nine of the Fortune 20 and more than 135 of the Fortune 1000 or equivalent-sized companies. 

CyrusOne’s data center offerings provide the flexibility, reliability, and security that enterprise customers require and are delivered through a tailored, customer service-focused platform designed to foster long-term relationships. CyrusOne’s National IX platform provides robust connectivity options to drive revenue, reduce expenses, and improve service quality for enterprises, content, and telecommunications companies. CyrusOne is committed to full transparency in communication, management, and service delivery throughout its 25 data centers worldwide. 
","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.Cyrusone_LLC.b727ea7118810647.html,https://twitter.com/Cyrusone,Unknown,"","CyrusOne, LLC",https://d3uimxdj41cg3o.cloudfront.net/companies/f106b7f99d2cb30c3db1c3cc0fde9ccb-9e9b43302c3dce2b799fb814ba5b3d62/resources/logo_normal.png?1438767065,"","",Privately Owned,(855) 564-3198,,0,,cyrusone-llc,TX,,Full tax,https://twitter.com/Cyrusone,Unknown,http://www.cyrusone.com/,http://en.wikipedia.org/wiki/CyrusOne,No,,,75007
1962,400 Minuteman Road,"",Andover,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=NAVISITE%2C%20INC.&storeId=11154&catalogId=71154&productId=0&address=400%20MINUTEMAN%20RD&city=ANDOVER&state=MA&zip=018101093&country=US,"NaviSite, a Time Warner Cable Company, is a leading worldwide provider of enterprise-class, cloud-enabled hosting, managed applications and services. NaviSite provides a full suite of reliable and scalable managed services, including Application Services, industry-leading Enterprise Hosting and Managed Cloud Services for enterprises looking to outsource IT infrastructure and lower their capital and operational costs. Enterprise customers depend on NaviSite for customized solutions, delivered through a global footprint of state-of-the-art data centers.

As an end-to-end solutions provider, NaviSite leverages the latest IT technologies to build, implement, and manage mission-critical systems and applications for over 1,400 companies across a variety of industries. NaviSite’s highly experienced team of IT specialists is on hand 24/7/365 to support even the most complex of IT environments. Enterprise customers rely on a partnership with NaviSite not only to optimize IT infrastructure to meet current business needs, but also to adapt rapidly to meet future business requirements.","","",,false,"","",http://www.hoovers.com/company-information/cs/company-profile.NAVISITE_INC.b46be8140df9097d.html,https://www.linkedin.com/company/navisite,Unknown,"","NaviSite, a Time Warner Cable Company",https://d3uimxdj41cg3o.cloudfront.net/companies/95f6870ff3dcd442254e334a9033d349-27b4b94a116957108ce2c4acfac11f6a/resources/logo_normal.png?1438767065,"","",Privately Owned,+1 978-682-8300,,0,,navisite-a-time-warner-cable-company,MA,,Full tax,"",Unknown,http://www.navisite.com/,http://en.wikipedia.org/wiki/NaviSite,No,,, 01810 
1963,East Coast (Corporate Offices),10 Exchange Place,Jersey City,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=DATAPIPE%20INC.&storeId=11154&catalogId=71154&productId=0&address=10%20EXCHANGE%20PL&city=JERSEY%20CITY&state=NJ&zip=073023918&country=US,"Datapipe offers a single provider solution for managing and securing mission-critical IT services, including cloud computing, infrastructure as a service, platform as a service, colocation and data centers. Datapipe delivers those services from the world’s most influential technical and financial markets including New York metro, Ashburn, VA, Silicon Valley, Iceland, London, Tel Aviv, Hong Kong, Shanghai and Singapore.","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.Datapipe_Inc.51d361b10d14b7ed.html,https://www.linkedin.com/company/datapipe,Unknown,"","Datapipe, Inc.",https://d3uimxdj41cg3o.cloudfront.net/companies/c215b446bcdf956d848a8419c1b5a920-bbb87f9812be1a9816c2605e9bff54e8/resources/logo_normal.gif?1438767066,"","",Privately Owned,1 877-773-3306 ,,0,,datapipe-inc,NJ,,Full tax,https://twitter.com/Datapipe,Unknown,https://www.datapipe.com,http://en.wikipedia.org/wiki/Datapipe,No,,,07302
1964,1 Penn Plz Ste 1600,"",New York,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=DIMENSION%20DATA%20NORTH%20AMERICA%2C%20INC.&storeId=11154&catalogId=71154&productId=0&address=1%20PENN%20PLZ%20STE%201600&city=NEW%20YORK&state=NY&zip=101191600&country=US,"Dimension Data believes in the power of technology to transform your organization, make things work better … and take your business to the next level. Over the last three decades, we’ve established ourselves as a global leader in the provision and management of specialist IT infrastructure solutions and services. 

With operations in over 58 countries, over 23,000 employees and over 6,000 clients – coupled with our deep understanding of the global business and technology landscape – we help accelerate the achievement of your business goals.","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.DIMENSION_DATA_MIDDLE_EAST_AND_AFRICA_(PTY)_LTD.019761213ccb8a12.html,https://www.linkedin.com/company/dimension-data,Unknown,"",Dimension Data,https://d3uimxdj41cg3o.cloudfront.net/companies/39dcaf7a053dc372fbc391d4e6b5d693-c08e9985997954c685cd375ef0982035/resources/logo_normal.png?1438767066,"","",Privately Owned,(212) 613-1220,,0,,dimension-data,NY,,Full tax,https://twitter.com/DimensionDataAP,Unknown,http://www.dimensiondata.com/,http://en.wikipedia.org/wiki/Dimension_Data_Holdings,No,,,10119 
1966,309 Waverley Oaks Road Suite 301,"",Waltham,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=MINDSHIFT%20TECHNOLOGIES%2C%20INC.&storeId=11154&catalogId=71154&productId=0&address=309%20WAVERLEY%20OAKS%20RD%20STE%20301&city=WALTHAM&state=MA&zip=024528460&country=US,"mindSHIFT Technologies (a Ricoh company) is a leading IT outsourcing and cloud services provider, serving small and mid-size businesses for more than 15 years. At mindSHIFT, we’re about keeping you up and running, resolving problems quickly, providing personal attention and giving you answers to questions that make you more productive. While our size gives you comfort that we’ll be here for the long haul, we also know that you demand and deserve great service and responsive support. That’s why, with mindSHIFT, you’ll get everything you need from an IT outsourcing and cloud services provider at the right price.","","",,false,"","","",https://www.linkedin.com/company/mindshift,Unknown,"",mindSHIFT Technologies,/assets/companies/company_photo_normal-28f8f6bfc16292bc25bb2adb9e921bc1.png,"","",Privately Owned,"",,0,,mindshift-technologies,MA,,Full tax,https://twitter.com/mindSHIFT_Tech,Unknown,http://www.mindshift.com/,"",No,,,02452
1967,"One Ravinia Drive, Suite 1300","",Atlanta,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=INTERNAP%20CORPORATION&storeId=11154&catalogId=71154&productId=0&address=1%20RAVINIA%20DR%20STE%201300&city=ATLANTA&state=GA&zip=303462128&country=US,"Internap is the high-performance Internet infrastructure provider that powers the applications shaping the way we live, work and play. Our hybrid infrastructure delivers performance without compromise – blending virtual and bare-metal cloud, hosting and colocation services across a global network of data centers, optimized from the application to the end user and backed by rock-solid customer support and a 100% uptime guarantee. Since 1996, the most innovative companies have relied on Internap to make their applications faster and more scalable. ","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.Internap_Corporation.452483f92e6bad58.html,https://www.linkedin.com/company/internap-network-services,Unknown,"",Internap,https://d3uimxdj41cg3o.cloudfront.net/companies/a82d922b133be19c1171534e6594f754-b51ec19b6516d8d605c757a0de5f7c60/resources/logo_normal.png?1438767066,"","",Privately Owned,1 877.843.7627,,0,,internap,GA ,,Full tax,https://twitter.com/internap,Unknown,http://www.internap.com/,http://en.wikipedia.org/wiki/Internap,No,,,30346 
1968,1 State Street 21st Floor ,"",New York,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=0&busName=TELX%20GROUP%20INC%2C%20THE&storeId=11154&catalogId=71154&productId=0&address=1%20STATE%20ST%20FL%2021&city=NEW%20YORK&state=NY&zip=100041561&country=US,"Telx is a new kind of data center solution provider fueling infrastructure, interconnection and business progress. With industry-leading 100% uptime and 100% on-time service delivery SLAs, Telx helps companies build more agile businesses faster with reduced infrastructure complexity and broader reach to new markets. A privately held company headquartered in New York with west coast operations out of San Francisco, Telx serves a broad range of industries types from 20 datacenters located across 13 US markets: the New York/New Jersey metro area, Chicago, Dallas, Los Angeles, San Francisco, Santa Clara, Seattle, Portland, Atlanta, Miami, Phoenix and Charlotte, N.C. Telx manages 1.3 million square feet of data center space and more than 50,000 network connections, enabling the interconnection of more than 10 million square feet of data center space globally. ","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.THE_TELX_GROUP_INC.418c001ffb6f4e2a.html,https://www.linkedin.com/company/telx?trk=company_logo,Unknown,"",TELX,https://d3uimxdj41cg3o.cloudfront.net/companies/98c7242894844ecd6ec94af67ac8247d-ae82fa9717db0bda002c7a7a5a0c4db6/resources/logo_normal.png?1438767067,"","",Privately Owned,(212) 480-9049,,0,,telx,NY ,,Full tax,https://twitter.com/Telx_Group,Unknown,http://www.telx.com/,"",No,,,10004
1969,1001 17th Street Suite 500,"",Denver,United States,https://creditreports.dnb.com/webapp/wcs/stores/servlet/ReportSelectionCmd?dunsNumber=2&busName=CORESITE%20REALTY%20CORPORATION&storeId=11154&catalogId=71154&productId=0&address=1001%2017TH%20ST%20STE%20500&city=DENVER&state=CO&zip=80202&country=US,"Network and cloud-enabled data centers, supporting enterprise needs

CoreSite Realty Corporation (NYSE:COR) delivers secure, reliable, high-performance data center solutions across eight key North American markets. More than 800 of the world’s leading enterprises, network operators, cloud providers, and supporting service providers choose CoreSite to connect, protect and optimize their performance-sensitive data, applications and computing workloads. Our scalable, flexible solutions and 350+ dedicated employees consistently deliver unmatched data center options — all of which leads to a best-in-class customer experience and lasting relationships.","","",,true,"","",http://www.hoovers.com/company-information/cs/company-profile.Coresite_Realty_Corporation.5011b1a8e58c9ad5.html,https://www.linkedin.com/company/coresite,Unknown,"",Coresite Realty Corporation,https://d3uimxdj41cg3o.cloudfront.net/companies/4d8556695c262ab91ff51a943fdd6058-1d6e255892401c90564c2ac95b390295/resources/logo_normal.png?1438767067,"","",Privately Owned,+1 866.777.CORE or +1 303.405.1000,,0,,coresite-realty-corporation,CO,,Full tax,https://twitter.com/coresite,Unknown,http://www.coresite.com/,http://en.wikipedia.org/wiki/CoreSite,No,,,80265
1970,1015 31st Street,"",NW ,United States,"","""Cogent is a multinational Tier 1 Internet Service Provider consistently ranked as one of the top five networks in the world. Our primary service offering consists of Internet access and data transport, offered over our award-winning fiber optic, IP data-only network, along with colocation in any of our 50 Internet data centers. We service two customer segments: """"Corporate"""" (small businesses to Fortune 100 companies) and """"NetCentric"""" (Carriers / Service Providers and Application / Content Providers, whose businesses rely primarily on Internet access).

Our innovative, facilities-based network spans across North America, across the Atlantic throughout Europe, and across the Pacific to Asia. With over 59,000 route miles of intercity fiber and more than 27,200 metro fiber miles, we provide service to over 190 major markets and interconnect with over 5,270 other networks.""","","",,true,"","","",https://www.linkedin.com/company/cogent-communications,Unknown,"","Cogent Communications, Inc. ",https://d3uimxdj41cg3o.cloudfront.net/companies/0004d0b59e19461ff126e3a08a814c33-9960ff54b27c56b66fc699cc0f289cae/resources/logo_normal.png?1438767068,"","",Privately Owned, 1-202-295-4200,,0,,cogent-communications-inc,Washington DC,,Full tax,https://twitter.com/cogentco,Unknown,http://www.cogentco.com/en/about-cogent,http://en.wikipedia.org/wiki/Cogent_Communications,No,,, 20007
1971,9360 W. Flamingo Rd.,Ste. 110-178,Las Vegas,United States,"","Established in 2000, Colocation America has grown to become one of the most reliable colocation hosting providers nationwide. With their main data centers in Los Angeles, CA, Colocation America was built from the ground up by professional engineers with a vision of delivering a fully integrated, trusted colocation hosting service. 

At Colocation America, our offerings are simple and exactly to the point– we call it “The Foundation” of every IT Infrastructure: IPs (connectivity), hosting (space), and servers (hardware). Whether you need a server to backup your data or a place to host your full IT infrastructure, Colocation America has earned a reputation for its unparalleled 24/7 customer support whenever and wherever our clients need it.","","",,true,"","","","",Unknown,"",Colocation America Inc,https://d3uimxdj41cg3o.cloudfront.net/companies/de73998802680548b916f1947ffbad76-f9168de521b23687d197f4fc35c91195/resources/logo_normal.png?1438767068,"","",Privately Owned,"",,0,,colocation-america-inc,NV,,Full tax,https://twitter.com/colocationusa,Unknown,http://www.colocationamerica.com/,https://www.linkedin.com/company/colocation-america,No,,,89147
